Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
13.13193152926133,0.2612853205930972,22.770544032467498,-0.691387,2.804423167086802,8,4,0.6020599913279624,Cad_4ppm_44.xlsx
14.419053056561111,0.28083836166462733,23.580264491341957,-0.690136,3.013750288430482,8,4,0.6020599913279624,Cad_4ppm_45.xlsx
13.439395603079873,0.20801789939996734,23.05433139177486,-0.690136,2.8597144684132036,8,4,0.6020599913279624,Cad_4ppm_46.xlsx
13.586222152187014,0.20905911989870277,23.100929807900396,-0.690136,2.882386366419044,8,4,0.6020599913279624,Cad_4ppm_47.xlsx
13.539853190796324,0.20426983828708986,23.045696049783515,-0.690136,2.8853152149808663,8,4,0.6020599913279624,Cad_4ppm_48.xlsx
14.454484065643001,0.2987608382159163,23.61663010389607,-0.690136,2.9974398386676486,8,4,0.6020599913279624,Cad_4ppm_49.xlsx
12.5188716320346,0.106704577000218,20.973491334415552,-0.69514,2.5862503212055277,8,4,0.6020599913279624,Cad_4ppm_5.xlsx
14.128476715074818,0.22752248782915263,23.57266901731598,-0.690136,2.945790987366836,8,4,0.6020599913279624,Cad_4ppm_50.xlsx
12.653878792518906,0.15909103347343392,21.486313010822478,-0.696391,2.610249677038387,8,4,0.6020599913279624,Cad_4ppm_6.xlsx
12.77556604861108,0.23652167776434302,21.6392379350649,-0.696391,2.6166502635093973,8,4,0.6020599913279624,Cad_4ppm_7.xlsx
14.036508013744555,0.24703320369781226,22.74351459307356,-0.692638,2.829739813465288,8,4,0.6020599913279624,Cad_4ppm_8.xlsx
14.279521116874061,0.18747474909076667,23.0832645833333,-0.690136,2.8638009983866954,8,4,0.6020599913279624,Cad_4ppm_9.xlsx
7.900296859379477,0.4842552475984167,25.945347172077884,-0.6726219999999999,1.3654813790268991,8,6,0.7781512503836436,Cad_6ppm_1.xlsx
7.313776041702708,0.19568713784111003,25.651184682900393,-0.677626,1.2781105681447664,8,6,0.7781512503836436,Cad_6ppm_10.xlsx
7.116035527182505,0.14395702552585612,27.317684795454504,-0.6701199999999999,1.1793239564453089,8,6,0.7781512503836436,Cad_6ppm_11.xlsx
6.780497635822479,0.21098490982438423,26.51633479870126,-0.6701199999999999,1.1255230749688856,8,6,0.7781512503836436,Cad_6ppm_12.xlsx
7.169459268163749,0.21861394528596226,27.716319694805154,-0.6701199999999999,1.164635119894616,8,6,0.7781512503836436,Cad_6ppm_13.xlsx
6.908237715927099,0.13490257205215456,25.679795301948012,-0.677626,1.1722000955918084,8,6,0.7781512503836436,Cad_6ppm_14.xlsx
7.211133387391742,0.19725595167334883,28.08714202272723,-0.6701199999999999,1.1502383160463592,8,6,0.7781512503836436,Cad_6ppm_15.xlsx
7.212426237725438,0.28390332242824373,28.164278814935024,-0.6701199999999999,1.1469798455455393,8,6,0.7781512503836436,Cad_6ppm_16.xlsx
7.098070668501979,0.18045475899040425,17.64103728914141,-0.508745,1.4502895292127924,8,6,0.7781512503836436,Cad_6ppm_17.xlsx
6.673269713722042,0.12239980977063153,19.69424907323232,-0.508745,1.3950583909550547,8,6,0.7781512503836436,Cad_6ppm_18.xlsx
