ppm,upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis
2,2.3264359155483536,0.2993208641065385,-0.51,0.0050000000000000044,0.12507241831096627,,0.24753748786611185,-1.4613614383586062,19.056978925901866,0.3653901640628515,-0.8,0.0,3.2612934902105,,0.6116140292147408,-0.5406918646161327
2,2.4260607217893297,0.16359969490129608,-0.51125,0.005994789404140905,0.13290000908044627,,0.18272022266196863,-1.3585571383236124,19.044459330862185,0.5549811852020209,-0.8,0.0,3.2642286619808827,,0.6121490973990494,-0.5510228869499811
2,2.7774282152958247,0.38417041571479404,-0.515,0.007071067811865481,0.17500593497510722,,-0.1693754340935818,-1.1596430306389258,18.674492199116152,0.6785708041425766,-0.8,0.0,3.1091655857575766,,0.5322432073682482,-0.6715423022228888
2,2.4763930014069273,0.27385550485008525,-0.5137499999999999,0.008569568250501312,0.13918823741089292,,0.1501518293328401,-1.3009279640716314,19.370083692514417,0.44561905127318735,-0.8,0.0,3.2733261076937232,,0.5870667782985083,-0.6014450013592917
2,2.200353213924977,0.32662285900875193,-0.50875,0.005994789404140905,0.12045100588564162,,0.1805581098296309,-1.3734543445885306,19.591047872041838,0.6395959457093395,-0.7987500000000001,0.0033071891388307415,3.3471761596076863,,0.6054255749131595,-0.5707849575008824
2,2.2480452416305954,0.25014273073087956,-0.51125,0.005994789404140905,0.12003185183116771,,0.22226871680282462,-1.3194999819420494,19.74407935907286,0.5999434425116594,-0.8,0.0,3.37488877073052,,0.6186752679280265,-0.5364002852169738
2,2.202402220490633,0.17279924125126195,-0.515,0.007071067811865481,0.11259209399675231,,0.30757602016015473,-1.358944553850453,19.63073129273087,0.6174609149465705,-0.7987500000000001,0.0033071891388307415,3.3502364036367265,,0.6022941503106667,-0.5814693903118471
2,2.256929639177487,0.2492388161711601,-0.51125,0.007806247497998005,0.11628691014105186,,0.2968225699829708,-1.3026912050957486,19.740989721753238,0.6541902058063073,-0.8,0.0,3.374583306926769,,0.63148541830837,-0.5124120960437393
2,2.015886285750369,0.2895614423757131,-0.51125,0.005994789404140905,0.10520806693253901,0.050000000000000044,0.28413231952042034,-1.2764246864734767,19.259438558874454,0.6028221975196404,-0.7987500000000001,0.0033071891388307415,3.3266774527783216,,0.6295790923554232,-0.5295175182496565
2,1.9496567586219502,0.2777228518828556,-0.51,0.007071067811865481,0.09284728336868664,0.050000000000000044,0.43023751401380717,-1.1889356251429162,19.738096785533905,0.6223416219104085,-0.7987500000000001,0.0033071891388307415,3.3924542865169576,,0.6163638576348289,-0.5538253862857281
2,1.943828592821065,0.3568082602375711,-0.5075000000000001,0.006614378277661482,0.09777946510317333,,0.30983500557408733,-1.3037200385664336,19.743218412391766,0.31971102348932884,-0.8,0.0,3.3918045500494247,,0.6286060702283687,-0.5235425515726937
2,2.0447379075396914,0.24146735298487884,-0.50875,0.005994789404140905,0.10551262505194728,,0.29058612392419025,-1.3631903602420505,19.915864046915573,0.8334030314275972,-0.7975000000000001,0.004330127018922197,3.402778044708155,,0.6172499642702494,-0.5336089369569668
2,1.9717840193001543,0.21462720481652642,-0.51125,0.005994789404140905,0.09819161303390983,0.050000000000000044,0.4194432126895451,-1.2408163800456262,19.846540593578638,0.6085670662793913,-0.8,0.0,3.393820137967895,,0.6150584810632826,-0.534578223412689
